TimeStep,qw_inj,qw_prod,qo_prod
3.01e+06,0.000275452,1.95916e-25,0.000275452
3.02e+06,0.000275452,1.95916e-25,0.000275452
3.03e+06,0.000275452,1.95916e-25,0.000275452
3.04e+06,0.000275452,1.95916e-25,0.000275452
3.05e+06,0.000275452,1.95916e-25,0.000275452
3.06e+06,0.000275452,1.95916e-25,0.000275452
3.07e+06,0.000275452,1.95916e-25,0.000275452
3.08e+06,0.000275452,1.95916e-25,0.000275452
3.09e+06,0.000275452,1.95916e-25,0.000275452
3.1e+06,0.000275452,1.95916e-25,0.000275452
3.11e+06,0.000275452,1.95916e-25,0.000275452
3.12e+06,0.000275452,1.95916e-25,0.000275452
3.13e+06,0.000275452,1.95916e-25,0.000275452
3.14e+06,0.000275452,1.95916e-25,0.000275452
3.15e+06,0.000275452,1.95916e-25,0.000275452
3.16e+06,0.000275452,1.95916e-25,0.000275452
3.17e+06,0.000275452,1.95916e-25,0.000275452
3.18e+06,0.000275452,1.95916e-25,0.000275452
3.19e+06,0.000275452,1.95916e-25,0.000275452
3.2e+06,0.000275452,1.95916e-25,0.000275452
3.21e+06,0.000275452,1.95916e-25,0.000275452
3.22e+06,0.000275452,1.95916e-25,0.000275452
3.23e+06,0.000275452,1.95916e-25,0.000275452
3.24e+06,0.000275452,1.95916e-25,0.000275452
3.25e+06,0.000275452,1.95916e-25,0.000275452
3.26e+06,0.000275452,1.95916e-25,0.000275452
3.27e+06,0.000275452,1.95916e-25,0.000275452
3.28e+06,0.000275452,1.95916e-25,0.000275452
3.29e+06,0.000275452,1.95916e-25,0.000275452
3.3e+06,0.000275452,1.95916e-25,0.000275452
3.31e+06,0.000275452,1.95916e-25,0.000275452
3.32e+06,0.000275452,1.95916e-25,0.000275452
3.33e+06,0.000275452,1.95916e-25,0.000275452
3.34e+06,0.000275452,1.95916e-25,0.000275452
3.35e+06,0.000275452,1.95916e-25,0.000275452
3.36e+06,0.000275452,1.95916e-25,0.000275452
3.37e+06,0.000275452,1.95916e-25,0.000275452
3.38e+06,0.000275452,1.95916e-25,0.000275452
3.39e+06,0.000275452,1.95916e-25,0.000275452
3.4e+06,0.000275452,1.95916e-25,0.000275452
3.41e+06,0.000275452,1.95916e-25,0.000275452
3.42e+06,0.000275452,1.95916e-25,0.000275452
3.43e+06,0.000275452,1.95916e-25,0.000275452
3.44e+06,0.000275452,1.95916e-25,0.000275452
3.45e+06,0.000275452,1.95916e-25,0.000275452
3.46e+06,0.000275452,1.95916e-25,0.000275452
3.47e+06,0.000275452,1.95916e-25,0.000275452
3.48e+06,0.000275452,1.95916e-25,0.000275452
3.49e+06,0.000275452,1.95916e-25,0.000275452
3.5e+06,0.000275452,1.95916e-25,0.000275452
3.51e+06,0.000275452,1.95916e-25,0.000275452
3.52e+06,0.000275452,1.95916e-25,0.000275452
3.53e+06,0.000275452,1.95916e-25,0.000275452
3.54e+06,0.000275452,1.95916e-25,0.000275452
3.55e+06,0.000275452,1.95916e-25,0.000275452
3.56e+06,0.000275452,1.95916e-25,0.000275452
3.57e+06,0.000275452,1.95916e-25,0.000275452
3.58e+06,0.000275452,1.95916e-25,0.000275452
