Time,"Apparent_viscosity","Gas_Density","Gas_Mobility","Gas_Saturation","Gas_Saturation_mean","Gas_Viscosity","Gas_pressure","Oil_Pressure","Oil_Saturation","Oil_Saturation_mean","Permeability","Porosity","Total_Mobility","Velocity:0","Velocity:1","Velocity:2","Water_Mobility","Water_Pressure","Water_Saturation","Water_Saturation_mean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.35,1.0247,1.165,0.189,0.23812,0.23825,0.3,3.2108,3.2108,0.14283,0.14239,0,1,0.97586,1,1.0151e-12,0,0.76646,3.2108,0.61906,0.61936,1,0.117,0.117,0.002,0
0.35,1.0265,1.165,0.18859,0.23786,0.23799,0.3,3.21,3.21,0.1437,0.14327,0,1,0.97418,1,4.3368e-16,0,0.76494,3.21,0.61844,0.61875,1,0.118,0.118,0.002,0
0.35,1.0283,1.165,0.18818,0.2376,0.23773,0.3,3.2091,3.2091,0.14457,0.14414,0,1,0.97251,1,6.3378e-13,0,0.76343,3.2091,0.61783,0.61814,1,0.119,0.119,0.002,0
0.35,1.03,1.165,0.18777,0.23734,0.23747,0.3,3.2082,3.2082,0.14544,0.145,0,1,0.97085,1,-1.2632e-13,0,0.76192,3.2082,0.61722,0.61752,1,0.12,0.12,0.002,0
0.35,1.0318,1.165,0.18737,0.23709,0.23721,0.3,3.2073,3.2073,0.1463,0.14587,0,1,0.96919,1,4.3368e-16,0,0.76042,3.2073,0.61661,0.61692,1,0.121,0.121,0.002,0
0.35,1.0335,1.165,0.18696,0.23683,0.23696,0.3,3.2064,3.2064,0.14716,0.14673,0,1,0.96755,1,-3.783e-13,0,0.75893,3.2064,0.61601,0.61631,1,0.122,0.122,0.002,0
0.35,1.0353,1.165,0.18656,0.23658,0.2367,0.3,3.2056,3.2056,0.14802,0.14759,0,1,0.96592,1,-3.771e-13,0,0.75745,3.2056,0.61541,0.61571,1,0.123,0.123,0.002,0
0.35,1.037,1.165,0.18616,0.23632,0.23645,0.3,3.2047,3.2047,0.14887,0.14844,0,1,0.9643,1,-1.0007e-12,0,0.75597,3.2047,0.61481,0.6151,1,0.124,0.124,0.002,0
0.35,1.0388,1.165,0.18577,0.23607,0.2362,0.3,3.2038,3.2038,0.14972,0.1493,0,1,0.96268,1,7.5074e-13,0,0.7545,3.2038,0.61421,0.61451,1,0.125,0.125,0.002,0
0.35,1.0405,1.165,0.18537,0.23582,0.23595,0.3,3.2029,3.2029,0.15057,0.15015,0,1,0.96108,1,-7.514e-13,0,0.75304,3.2029,0.61361,0.61391,1,0.126,0.126,0.002,0
0.35,1.0422,1.165,0.18497,0.23557,0.23569,0.3,3.202,3.202,0.15141,0.15099,0,1,0.95948,1,-2.4953e-13,0,0.75158,3.202,0.61302,0.61332,1,0.127,0.127,0.002,0
0.35,1.044,1.165,0.18458,0.23532,0.23544,0.3,3.2011,3.2011,0.15225,0.15183,0,1,0.9579,1,8.7184e-13,0,0.75014,3.2011,0.61243,0.61272,1,0.128,0.128,0.002,0
0.35,1.0457,1.165,0.18419,0.23507,0.23519,0.3,3.2002,3.2002,0.15309,0.15267,0,1,0.95632,1,2.4854e-13,0,0.7487,3.2002,0.61184,0.61213,1,0.129,0.129,0.002,0
0.35,1.0474,1.165,0.1838,0.23482,0.23494,0.3,3.1993,3.1993,0.15393,0.15351,0,1,0.95475,1,2.4501e-13,0,0.74726,3.1993,0.61125,0.61155,1,0.13,0.13,0.002,0
0.35,1.0491,1.165,0.18341,0.23457,0.2347,0.3,3.1984,3.1984,0.15476,0.15434,0,1,0.9532,1,-2.4755e-13,0,0.74583,3.1984,0.61067,0.61096,1,0.131,0.131,0.002,0
0.35,1.0508,1.165,0.18303,0.23432,0.23445,0.3,3.1975,3.1975,0.15559,0.15518,0,1,0.95165,1,7.4337e-13,0,0.74441,3.1975,0.61009,0.61038,1,0.132,0.132,0.002,0
0.35,1.0525,1.165,0.18264,0.23408,0.2342,0.3,3.1966,3.1966,0.15642,0.156,0,1,0.9501,1,-4.9186e-13,0,0.743,3.1966,0.60951,0.6098,1,0.133,0.133,0.002,0
0.35,1.0542,1.165,0.18226,0.23383,0.23395,0.3,3.1957,3.1957,0.15724,0.15683,0,1,0.94857,1,-7.3958e-13,0,0.74159,3.1957,0.60893,0.60922,1,0.134,0.134,0.002,0
0.35,1.0559,1.165,0.18187,0.23359,0.23371,0.3,3.1948,3.1948,0.15806,0.15765,0,1,0.94705,1,1.2216e-13,0,0.74019,3.1948,0.60835,0.60864,1,0.135,0.135,0.002,0
0.35,1.0576,1.165,0.18149,0.23334,0.23346,0.3,3.1939,3.1939,0.15888,0.15847,0,1,0.94553,1,2.4643e-13,0,0.73879,3.1939,0.60778,0.60807,1,0.136,0.136,0.002,0
0.35,1.0593,1.165,0.18111,0.2331,0.23322,0.3,3.193,3.193,0.15969,0.15929,0,1,0.94402,1,4.3368e-16,0,0.73741,3.193,0.60721,0.60749,1,0.137,0.137,0.002,0
0.35,1.061,1.165,0.18074,0.23285,0.23298,0.3,3.1921,3.1921,0.16051,0.1601,0,1,0.94252,1,-2.6021e-15,0,0.73602,3.1921,0.60664,0.60692,1,0.138,0.138,0.002,0
0.35,1.0627,1.165,0.18036,0.23261,0.23273,0.3,3.1912,3.1912,0.16132,0.16091,0,1,0.94103,1,-2.437e-13,0,0.73465,3.1912,0.60607,0.60636,1,0.139,0.139,0.002,0
0.35,1.0643,1.165,0.17999,0.23237,0.23249,0.3,3.1903,3.1903,0.16212,0.16172,0,1,0.93955,1,3.4694e-15,0,0.73328,3.1903,0.60551,0.60579,1,0.14,0.14,0.002,0
0.35,1.066,1.165,0.17961,0.23213,0.23225,0.3,3.1894,3.1894,0.16293,0.16253,0,1,0.93807,1,-2.4189e-13,0,0.73192,3.1894,0.60494,0.60523,1,0.141,0.141,0.002,0
0.35,1.0677,1.165,0.17924,0.23189,0.23201,0.3,3.1884,3.1884,0.16373,0.16333,0,1,0.93661,1,-1.2353e-13,0,0.73056,3.1884,0.60438,0.60466,1,0.142,0.142,0.002,0
0.35,1.0694,1.165,0.17887,0.23165,0.23177,0.3,3.1875,3.1875,0.16453,0.16413,0,1,0.93515,1,-4.3368e-16,0,0.72921,3.1875,0.60382,0.6041,1,0.143,0.143,0.002,0
0.35,1.071,1.165,0.1785,0.23141,0.23153,0.3,3.1866,3.1866,0.16532,0.16493,0,1,0.93369,1,6.0406e-13,0,0.72786,3.1866,0.60327,0.60354,1,0.144,0.144,0.002,0
0.35,1.0727,1.165,0.17813,0.23117,0.23129,0.3,3.1857,3.1857,0.16612,0.16572,0,1,0.93225,1,1.301e-15,0,0.72652,3.1857,0.60271,0.60299,1,0.145,0.145,0.002,0
0.35,1.0743,1.165,0.17777,0.23093,0.23105,0.3,3.1848,3.1848,0.16691,0.16651,0,1,0.93081,1,1.7347e-15,0,0.72519,3.1848,0.60216,0.60243,1,0.146,0.146,0.002,0
0.35,1.076,1.165,0.1774,0.2307,0.23081,0.3,3.1838,3.1838,0.1677,0.1673,0,1,0.92938,1,2.3998e-13,0,0.72386,3.1838,0.60161,0.60188,1,0.147,0.147,0.002,0
0.35,1.0776,1.165,0.17704,0.23046,0.23058,0.3,3.1829,3.1829,0.16848,0.16809,0,1,0.92796,1,-2.3822e-13,0,0.72254,3.1829,0.60106,0.60133,1,0.148,0.148,0.002,0
0.35,1.0793,1.165,0.17667,0.23022,0.23034,0.3,3.182,3.182,0.16927,0.16888,0,1,0.92655,1,8.6736e-16,0,0.72122,3.182,0.60051,0.60078,1,0.149,0.149,0.002,0
0.35,1.0809,1.165,0.17631,0.22999,0.2301,0.3,3.181,3.181,0.17005,0.16966,0,1,0.92514,1,-5.9546e-13,0,0.71991,3.181,0.59996,0.60024,1,0.15,0.15,0.002,0
0.35,1.0826,1.165,0.17595,0.22975,0.22987,0.3,3.1801,3.1801,0.17083,0.17044,0,1,0.92374,1,1.1887e-13,0,0.71861,3.1801,0.59942,0.59969,1,0.151,0.151,0.002,0
0.35,1.0842,1.165,0.17559,0.22952,0.22963,0.3,3.1792,3.1792,0.17161,0.17122,0,1,0.92235,1,5.9408e-13,0,0.71731,3.1792,0.59888,0.59915,1,0.152,0.152,0.002,0
0.35,1.0858,1.165,0.17524,0.22928,0.2294,0.3,3.1782,3.1782,0.17238,0.17199,0,1,0.92097,1,-1.1755e-13,0,0.71601,3.1782,0.59834,0.59861,1,0.153,0.153,0.002,0
0.35,1.0874,1.165,0.17488,0.22905,0.22917,0.3,3.1773,3.1773,0.17315,0.17277,0,1,0.91959,1,2.3812e-13,0,0.71472,3.1773,0.5978,0.59807,1,0.154,0.154,0.002,0
0.35,1.0891,1.165,0.17453,0.22882,0.22893,0.3,3.1764,3.1764,0.17392,0.17354,0,1,0.91822,1,-2.3768e-13,0,0.71344,3.1764,0.59726,0.59753,1,0.155,0.155,0.002,0
0.35,1.0907,1.165,0.17417,0.22859,0.2287,0.3,3.1754,3.1754,0.17469,0.1743,0,1,0.91685,1,2.3637e-13,0,0.71216,3.1754,0.59673,0.59699,1,0.156,0.156,0.002,0
0.35,1.0923,1.165,0.17382,0.22835,0.22847,0.3,3.1745,3.1745,0.17545,0.17507,0,1,0.91549,1,1.1927e-13,0,0.71089,3.1745,0.59619,0.59646,1,0.157,0.157,0.002,0
0.35,1.0939,1.165,0.17347,0.22812,0.22824,0.3,3.1735,3.1735,0.17622,0.17583,0,1,0.91414,1,0,0,0.70962,3.1735,0.59566,0.59593,1,0.158,0.158,0.002,0
0.35,1.0955,1.165,0.17312,0.22789,0.22801,0.3,3.1726,3.1726,0.17698,0.1766,0,1,0.9128,1,8.1879e-13,0,0.70836,3.1726,0.59513,0.5954,1,0.159,0.159,0.002,0
0.35,1.0971,1.165,0.17277,0.22766,0.22778,0.3,3.1716,3.1716,0.17773,0.17736,0,1,0.91146,1,4.6837e-13,0,0.7071,3.1716,0.5946,0.59487,1,0.16,0.16,0.002,0
0.35,1.0987,1.165,0.17242,0.22743,0.22755,0.3,3.1707,3.1707,0.17849,0.17811,0,1,0.91013,1,-6.9996e-13,0,0.70585,3.1707,0.59408,0.59434,1,0.161,0.161,0.002,0
0.35,1.1003,1.165,0.17207,0.22721,0.22732,0.3,3.1697,3.1697,0.17924,0.17887,0,1,0.90881,1,5.8048e-13,0,0.70461,3.1697,0.59355,0.59381,1,0.162,0.162,0.002,0
0.35,1.1019,1.165,0.17173,0.22698,0.22709,0.3,3.1688,3.1688,0.17999,0.17962,0,1,0.90749,1,-3.4782e-13,0,0.70336,3.1688,0.59303,0.59329,1,0.163,0.163,0.002,0
0.35,1.1035,1.165,0.17138,0.22675,0.22686,0.3,3.1678,3.1678,0.18074,0.18037,0,1,0.90618,1,-6.9695e-13,0,0.70213,3.1678,0.59251,0.59277,1,0.164,0.164,0.002,0
0.35,1.1051,1.165,0.17104,0.22652,0.22664,0.3,3.1669,3.1669,0.18149,0.18112,0,1,0.90488,1,-3.4566e-13,0,0.7009,3.1669,0.59199,0.59225,1,0.165,0.165,0.002,0
0.35,1.1067,1.165,0.1707,0.2263,0.22641,0.3,3.1659,3.1659,0.18224,0.18186,0,1,0.90358,1,0,0,0.69967,3.1659,0.59147,0.59173,1,0.166,0.166,0.002,0
0.35,1.1083,1.165,0.17036,0.22607,0.22618,0.3,3.1649,3.1649,0.18298,0.18261,0,1,0.90229,1,6.9138e-13,0,0.69845,3.1649,0.59095,0.59121,1,0.167,0.167,0.002,0
0.35,1.1099,1.165,0.17002,0.22584,0.22596,0.3,3.164,3.164,0.18372,0.18335,0,1,0.901,1,2.3466e-13,0,0.69723,3.164,0.59044,0.59069,1,0.168,0.168,0.002,0
0.35,1.1115,1.165,0.16968,0.22562,0.22573,0.3,3.163,3.163,0.18446,0.18409,0,1,0.89972,1,3.4486e-13,0,0.69602,3.163,0.58992,0.59018,1,0.169,0.169,0.002,0
0.35,1.113,1.165,0.16934,0.22539,0.22551,0.3,3.162,3.162,0.1852,0.18483,0,1,0.89845,1,2.2775e-13,0,0.69481,3.162,0.58941,0.58967,1,0.17,0.17,0.002,0
0.35,1.1146,1.165,0.169,0.22517,0.22528,0.3,3.1611,3.1611,0.18593,0.18556,0,1,0.89718,1,-5.718e-13,0,0.69361,3.1611,0.5889,0.58915,1,0.171,0.171,0.002,0
0.35,1.1162,1.165,0.16867,0.22495,0.22506,0.3,3.1601,3.1601,0.18666,0.1863,0,1,0.89592,1,-8.6736e-16,0,0.69241,3.1601,0.58839,0.58864,1,0.172,0.172,0.002,0
0.35,1.1177,1.165,0.16833,0.22472,0.22483,0.3,3.1591,3.1591,0.18739,0.18703,0,1,0.89466,1,-3.4409e-13,0,0.69121,3.1591,0.58788,0.58814,1,0.173,0.173,0.002,0
0.35,1.1193,1.165,0.168,0.2245,0.22461,0.3,3.1582,3.1582,0.18812,0.18776,0,1,0.89341,1,3.4174e-13,0,0.69002,3.1582,0.58738,0.58763,1,0.174,0.174,0.002,0
0.35,1.1209,1.165,0.16767,0.22428,0.22439,0.3,3.1572,3.1572,0.18885,0.18849,0,1,0.89217,1,2.2654e-13,0,0.68884,3.1572,0.58687,0.58712,1,0.175,0.175,0.002,0
0.35,1.1224,1.165,0.16734,0.22405,0.22417,0.3,3.1562,3.1562,0.18958,0.18921,0,1,0.89093,1,-1.1524e-13,0,0.68766,3.1562,0.58637,0.58662,1,0.176,0.176,0.002,0
0.35,1.124,1.165,0.167,0.22383,0.22394,0.3,3.1552,3.1552,0.1903,0.18994,0,1,0.8897,1,7.9307e-13,0,0.68648,3.1552,0.58587,0.58612,1,0.177,0.177,0.002,0
0.35,1.1255,1.165,0.16667,0.22361,0.22372,0.3,3.1542,3.1542,0.19102,0.19066,0,1,0.88847,1,2.2532e-13,0,0.68531,3.1542,0.58537,0.58562,1,0.178,0.178,0.002,0
0.35,1.1271,1.165,0.16635,0.22339,0.2235,0.3,3.1533,3.1533,0.19174,0.19138,0,1,0.88725,1,1.1029e-13,0,0.68414,3.1533,0.58487,0.58512,1,0.179,0.179,0.002,0
0.35,1.1286,1.165,0.16602,0.22317,0.22328,0.3,3.1523,3.1523,0.19246,0.1921,0,1,0.88604,1,4.5075e-13,0,0.68298,3.1523,0.58437,0.58462,1,0.18,0.18,0.002,0
0.35,1.1302,1.165,0.16569,0.22295,0.22306,0.3,3.1513,3.1513,0.19317,0.19281,0,1,0.88483,1,-7.8566e-13,0,0.68182,3.1513,0.58388,0.58412,1,0.181,0.181,0.002,0
0.35,1.1317,1.165,0.16536,0.22273,0.22284,0.3,3.1503,3.1503,0.19389,0.19353,0,1,0.88363,1,-2.6021e-15,0,0.68067,3.1503,0.58338,0.58363,1,0.182,0.182,0.002,0
0.35,1.1332,1.165,0.16504,0.22251,0.22262,0.3,3.1493,3.1493,0.1946,0.19424,0,1,0.88243,1,-1.1295e-13,0,0.67952,3.1493,0.58289,0.58314,1,0.183,0.183,0.002,0
0.35,1.1348,1.165,0.16472,0.22229,0.2224,0.3,3.1483,3.1483,0.19531,0.19495,0,1,0.88123,1,1.7347e-15,0,0.67837,3.1483,0.5824,0.58264,1,0.184,0.184,0.002,0
0.35,1.1363,1.165,0.16439,0.22208,0.22219,0.3,3.1473,3.1473,0.19602,0.19566,0,1,0.88005,1,-2.2337e-13,0,0.67723,3.1473,0.58191,0.58215,1,0.185,0.185,0.002,0
0.35,1.1378,1.165,0.16407,0.22186,0.22197,0.3,3.1463,3.1463,0.19672,0.19637,0,1,0.87887,1,2.2211e-13,0,0.67609,3.1463,0.58142,0.58166,1,0.186,0.186,0.002,0
0.35,1.1394,1.165,0.16375,0.22164,0.22175,0.3,3.1453,3.1453,0.19743,0.19708,0,1,0.87769,1,7.7989e-13,0,0.67496,3.1453,0.58093,0.58117,1,0.187,0.187,0.002,0
0.35,1.1409,1.165,0.16343,0.22142,0.22153,0.3,3.1443,3.1443,0.19813,0.19778,0,1,0.87652,1,1.1109e-13,0,0.67383,3.1443,0.58044,0.58069,1,0.188,0.188,0.002,0
0.35,1.1424,1.165,0.16311,0.22121,0.22132,0.3,3.1433,3.1433,0.19883,0.19848,0,1,0.87535,1,-8.6736e-16,0,0.67271,3.1433,0.57996,0.5802,1,0.189,0.189,0.002,0
0.35,1.1439,1.165,0.16279,0.22099,0.2211,0.3,3.1423,3.1423,0.19953,0.19918,0,1,0.87419,1,6.6506e-13,0,0.67159,3.1423,0.57948,0.57972,1,0.19,0.19,0.002,0
0.35,1.1454,1.165,0.16247,0.22078,0.22088,0.3,3.1413,3.1413,0.20023,0.19988,0,1,0.87303,1,1.105e-13,0,0.67047,3.1413,0.57899,0.57924,1,0.191,0.191,0.002,0
0.35,1.1469,1.165,0.16216,0.22056,0.22067,0.3,3.1403,3.1403,0.20093,0.20058,0,1,0.87188,1,3.3266e-13,0,0.66936,3.1403,0.57851,0.57875,1,0.192,0.192,0.002,0
0.35,1.1485,1.165,0.16184,0.22034,0.22045,0.3,3.1393,3.1393,0.20162,0.20127,0,1,0.87074,1,-6.5983e-13,0,0.66825,3.1393,0.57803,0.57827,1,0.193,0.193,0.002,0
0.35,1.15,1.165,0.16152,0.22013,0.22024,0.3,3.1383,3.1383,0.20231,0.20197,0,1,0.8696,1,-8.6736e-16,0,0.66714,3.1383,0.57756,0.57779,1,0.194,0.194,0.002,0
0.35,1.1515,1.165,0.16121,0.21992,0.22002,0.3,3.1373,3.1373,0.20301,0.20266,0,1,0.86846,1,5.4691e-13,0,0.66604,3.1373,0.57708,0.57732,1,0.195,0.195,0.002,0
0.35,1.153,1.165,0.1609,0.2197,0.21981,0.3,3.1363,3.1363,0.2037,0.20335,0,1,0.86733,1,-6.5723e-13,0,0.66494,3.1363,0.5766,0.57684,1,0.196,0.196,0.002,0
0.35,1.1545,1.165,0.16058,0.21949,0.21959,0.3,3.1353,3.1353,0.20438,0.20404,0,1,0.8662,1,4.3652e-13,0,0.66385,3.1353,0.57613,0.57637,1,0.197,0.197,0.002,0
0.35,1.156,1.165,0.16027,0.21927,0.21938,0.3,3.1343,3.1343,0.20507,0.20473,0,1,0.86508,1,-1.1176e-13,0,0.66276,3.1343,0.57565,0.57589,1,0.198,0.198,0.002,0
0.35,1.1575,1.165,0.15996,0.21906,0.21917,0.3,3.1332,3.1332,0.20576,0.20541,0,1,0.86397,1,2.1793e-13,0,0.66167,3.1332,0.57518,0.57542,1,0.199,0.199,0.002,0
0.35,1.1589,1.165,0.15965,0.21885,0.21896,0.3,3.1322,3.1322,0.20644,0.2061,0,1,0.86285,1,1.1051e-13,0,0.66059,3.1322,0.57471,0.57495,1,0.2,0.2,0.002,0
0.35,1.1604,1.165,0.15934,0.21864,0.21874,0.3,3.1312,3.1312,0.20712,0.20678,0,1,0.86175,1,-1.0772e-13,0,0.65951,3.1312,0.57424,0.57448,1,0.201,0.201,0.002,0
0.35,1.1619,1.165,0.15903,0.21842,0.21853,0.3,3.1302,3.1302,0.2078,0.20746,0,1,0.86065,1,4.3273e-13,0,0.65843,3.1302,0.57377,0.57401,1,0.202,0.202,0.002,0
0.35,1.1634,1.165,0.15872,0.21821,0.21832,0.3,3.1291,3.1291,0.20848,0.20814,0,1,0.85955,1,1.0994e-13,0,0.65736,3.1291,0.57331,0.57354,1,0.203,0.203,0.002,0
0.35,1.1649,1.165,0.15842,0.218,0.21811,0.3,3.1281,3.1281,0.20916,0.20882,0,1,0.85845,1,-4.3209e-13,0,0.65629,3.1281,0.57284,0.57307,1,0.204,0.204,0.002,0
0.35,1.1664,1.165,0.15811,0.21779,0.2179,0.3,3.1271,3.1271,0.20983,0.2095,0,1,0.85737,1,-6.4788e-13,0,0.65523,3.1271,0.57238,0.57261,1,0.205,0.205,0.002,0
0.35,1.1678,1.165,0.1578,0.21758,0.21769,0.3,3.1261,3.1261,0.21051,0.21017,0,1,0.85628,1,-3.2208e-13,0,0.65417,3.1261,0.57191,0.57214,1,0.206,0.206,0.002,0
0.35,1.1693,1.165,0.1575,0.21737,0.21747,0.3,3.125,3.125,0.21118,0.21085,0,1,0.8552,1,4.2986e-13,0,0.65311,3.125,0.57145,0.57168,1,0.207,0.207,0.002,0
0.35,1.1708,1.165,0.15719,0.21716,0.21726,0.3,3.124,3.124,0.21185,0.21152,0,1,0.85413,1,1.0901e-13,0,0.65205,3.124,0.57099,0.57122,1,0.208,0.208,0.002,0
0.35,1.1723,1.165,0.15689,0.21695,0.21705,0.3,3.123,3.123,0.21252,0.21219,0,1,0.85306,1,3.2215e-13,0,0.651,3.123,0.57053,0.57076,1,0.209,0.209,0.002,0
0.35,1.1737,1.165,0.15659,0.21674,0.21684,0.3,3.1219,3.1219,0.21319,0.21286,0,1,0.85199,1,6.4146e-13,0,0.64995,3.1219,0.57007,0.5703,1,0.21,0.21,0.002,0
0.35,1.1752,1.165,0.15629,0.21653,0.21664,0.3,3.1209,3.1209,0.21386,0.21353,0,1,0.85093,1,-1.0846e-13,0,0.64891,3.1209,0.56961,0.56984,1,0.211,0.211,0.002,0
0.35,1.1766,1.165,0.15598,0.21632,0.21643,0.3,3.1198,3.1198,0.21452,0.21419,0,1,0.84988,1,1.1088e-13,0,0.64787,3.1198,0.56915,0.56938,1,0.212,0.212,0.002,0
0.35,1.1781,1.165,0.15568,0.21611,0.21622,0.3,3.1188,3.1188,0.21519,0.21486,0,1,0.84882,1,-6.3904e-13,0,0.64683,3.1188,0.5687,0.56892,1,0.213,0.213,0.002,0
0.35,1.1796,1.165,0.15538,0.2159,0.21601,0.3,3.1178,3.1178,0.21585,0.21552,0,1,0.84777,1,-6.3881e-13,0,0.6458,3.1178,0.56824,0.56847,1,0.214,0.214,0.002,0
0.35,1.181,1.165,0.15508,0.2157,0.2158,0.3,3.1167,3.1167,0.21651,0.21618,0,1,0.84673,1,2.12e-13,0,0.64477,3.1167,0.56779,0.56802,1,0.215,0.215,0.002,0
0.35,1.1825,1.165,0.15479,0.21549,0.21559,0.3,3.1157,3.1157,0.21717,0.21684,0,1,0.84569,1,-6.3577e-13,0,0.64374,3.1157,0.56734,0.56756,1,0.216,0.216,0.002,0
0.35,1.1839,1.165,0.15449,0.21528,0.21539,0.3,3.1146,3.1146,0.21783,0.2175,0,1,0.84465,1,-1.0477e-13,0,0.64272,3.1146,0.56688,0.56711,1,0.217,0.217,0.002,0
0.35,1.1854,1.165,0.15419,0.21507,0.21518,0.3,3.1136,3.1136,0.21849,0.21816,0,1,0.84362,1,4.2183e-13,0,0.64169,3.1136,0.56643,0.56666,1,0.218,0.218,0.002,0
0.35,1.1868,1.165,0.15389,0.21487,0.21497,0.3,3.1125,3.1125,0.21915,0.21882,0,1,0.8426,1,-2.1142e-13,0,0.64068,3.1125,0.56598,0.56621,1,0.219,0.219,0.002,0
0.35,1.1883,1.165,0.1536,0.21466,0.21476,0.3,3.1114,3.1114,0.2198,0.21948,0,1,0.84157,1,9.4676e-13,0,0.63966,3.1114,0.56554,0.56576,1,0.22,0.22,0.002,0
0.35,1.1897,1.165,0.1533,0.21445,0.21456,0.3,3.1104,3.1104,0.22046,0.22013,0,1,0.84055,1,-3.1476e-13,0,0.63865,3.1104,0.56509,0.56531,1,0.221,0.221,0.002,0
0.35,1.1911,1.165,0.15301,0.21425,0.21435,0.3,3.1093,3.1093,0.22111,0.22078,0,1,0.83954,1,-5.2545e-13,0,0.63764,3.1093,0.56464,0.56487,1,0.222,0.222,0.002,0
0.35,1.1926,1.165,0.15271,0.21404,0.21414,0.3,3.1083,3.1083,0.22176,0.22144,0,1,0.83853,1,-5.2196e-13,0,0.63664,3.1083,0.5642,0.56442,1,0.223,0.223,0.002,0
0.35,1.194,1.165,0.15242,0.21384,0.21394,0.3,3.1072,3.1072,0.22241,0.22209,0,1,0.83752,1,1.0352e-13,0,0.63563,3.1072,0.56375,0.56397,1,0.224,0.224,0.002,0
0.35,1.1954,1.165,0.15213,0.21363,0.21373,0.3,3.1061,3.1061,0.22306,0.22274,0,1,0.83652,1,4.1858e-13,0,0.63463,3.1061,0.56331,0.56353,1,0.225,0.225,0.002,0
0.35,1.1969,1.165,0.15183,0.21342,0.21353,0.3,3.1051,3.1051,0.22371,0.22338,0,1,0.83552,1,-5.2018e-13,0,0.63364,3.1051,0.56287,0.56309,1,0.226,0.226,0.002,0
0.35,1.1983,1.165,0.15154,0.21322,0.21332,0.3,3.104,3.104,0.22435,0.22403,0,1,0.83452,1,-8.6736e-16,0,0.63265,3.104,0.56243,0.56265,1,0.227,0.227,0.002,0
0.35,1.1997,1.165,0.15125,0.21302,0.21312,0.3,3.1029,3.1029,0.225,0.22468,0,1,0.83353,1,-4.1041e-13,0,0.63166,3.1029,0.56199,0.56221,1,0.228,0.228,0.002,0
0.35,1.2011,1.165,0.15096,0.21281,0.21291,0.3,3.1019,3.1019,0.22564,0.22532,0,1,0.83254,1,2.0702e-13,0,0.63067,3.1019,0.56155,0.56177,1,0.229,0.229,0.002,0
0.35,1.2026,1.165,0.15067,0.21261,0.21271,0.3,3.1008,3.1008,0.22629,0.22597,0,1,0.83156,1,-1.7347e-15,0,0.62968,3.1008,0.56111,0.56133,1,0.23,0.23,0.002,0
0.35,1.204,1.165,0.15038,0.2124,0.2125,0.3,3.0997,3.0997,0.22693,0.22661,0,1,0.83058,1,-5.1495e-13,0,0.6287,3.0997,0.56067,0.56089,1,0.231,0.231,0.002,0
0.35,1.2054,1.165,0.15009,0.2122,0.2123,0.3,3.0986,3.0986,0.22757,0.22725,0,1,0.8296,1,3.081e-13,0,0.62772,3.0986,0.56023,0.56045,1,0.232,0.232,0.002,0
0.35,1.2068,1.165,0.1498,0.21199,0.2121,0.3,3.0976,3.0976,0.22821,0.22789,0,1,0.82863,1,2.039e-13,0,0.62675,3.0976,0.5598,0.56002,1,0.233,0.233,0.002,0
0.35,1.2082,1.165,0.14952,0.21179,0.21189,0.3,3.0965,3.0965,0.22885,0.22853,0,1,0.82766,1,-1.0265e-13,0,0.62578,3.0965,0.55936,0.55958,1,0.234,0.234,0.002,0
0.35,1.2096,1.165,0.14923,0.21159,0.21169,0.3,3.0954,3.0954,0.22948,0.22916,0,1,0.8267,1,1.0161e-13,0,0.6248,3.0954,0.55893,0.55915,1,0.235,0.235,0.002,0
0.35,1.211,1.165,0.14894,0.21138,0.21149,0.3,3.0943,3.0943,0.23012,0.2298,0,1,0.82574,1,1.0317e-13,0,0.62384,3.0943,0.5585,0.55871,1,0.236,0.236,0.002,0
0.35,1.2124,1.165,0.14866,0.21118,0.21128,0.3,3.0932,3.0932,0.23075,0.23044,0,1,0.82478,1,0,0,0.62287,3.0932,0.55806,0.55828,1,0.237,0.237,0.002,0
0.35,1.2139,1.165,0.14837,0.21098,0.21108,0.3,3.0921,3.0921,0.23139,0.23107,0,1,0.82382,1,-1.7347e-15,0,0.62191,3.0921,0.55763,0.55785,1,0.238,0.238,0.002,0
0.35,1.2153,1.165,0.14809,0.21078,0.21088,0.3,3.0911,3.0911,0.23202,0.2317,0,1,0.82287,1,8.6736e-16,0,0.62095,3.0911,0.5572,0.55742,1,0.239,0.239,0.002,0
0.35,1.2167,1.165,0.1478,0.21057,0.21067,0.3,3.09,3.09,0.23265,0.23234,0,1,0.82193,1,1.0162e-13,0,0.62,3.09,0.55678,0.55699,1,0.24,0.24,0.002,0
0.35,1.2181,1.165,0.14752,0.21037,0.21047,0.3,3.0889,3.0889,0.23328,0.23297,0,1,0.82098,1,1.7347e-15,0,0.61904,3.0889,0.55635,0.55656,1,0.241,0.241,0.002,0
0.35,1.2194,1.165,0.14724,0.21017,0.21027,0.3,3.0878,3.0878,0.23391,0.2336,0,1,0.82004,1,1.0215e-13,0,0.61809,3.0878,0.55592,0.55613,1,0.242,0.242,0.002,0
