Time,"Fb","K","Sb","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","eps","kra","krb","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10000,0.015113,2.3765e-13,0.30771,1.255e-05,-3.9347e-07,0,1.2365e-05,-3.8754e-07,0,1.8536e-07,-5.9351e-09,0,0.25,0.55234,0.0084748,91395,1,0.119,0.119,0.2,0.1
10000,0.015251,2.3765e-13,0.30823,1.2555e-05,-3.8679e-07,0,1.2368e-05,-3.809e-07,0,1.8715e-07,-5.8911e-09,0,0.25,0.55161,0.0085425,91301,1,0.12,0.12,0.2,0.1
10000,0.01539,2.3765e-13,0.30873,1.2559e-05,-3.8004e-07,0,1.237e-05,-3.7421e-07,0,1.8896e-07,-5.837e-09,0,0.25,0.55091,0.0086101,91207,1,0.121,0.121,0.2,0.1
10000,0.015529,2.3765e-13,0.30924,1.2564e-05,-3.7329e-07,0,1.2373e-05,-3.6751e-07,0,1.9077e-07,-5.783e-09,0,0.25,0.5502,0.0086777,91112,1,0.122,0.122,0.2,0.1
10000,0.015668,2.3765e-13,0.30974,1.2568e-05,-3.6654e-07,0,1.2376e-05,-3.6081e-07,0,1.9257e-07,-5.7289e-09,0,0.25,0.5495,0.0087453,91018,1,0.123,0.123,0.2,0.1
10000,0.015807,2.3765e-13,0.31025,1.2573e-05,-3.5979e-07,0,1.2378e-05,-3.5411e-07,0,1.9438e-07,-5.6749e-09,0,0.25,0.5488,0.008813,90924,1,0.124,0.124,0.2,0.1
10000,0.015945,2.3765e-13,0.31075,1.2577e-05,-3.5303e-07,0,1.2381e-05,-3.4741e-07,0,1.9619e-07,-5.6208e-09,0,0.25,0.54809,0.0088806,90829,1,0.125,0.125,0.2,0.1
10000,0.016085,2.3765e-13,0.31124,1.2581e-05,-3.4627e-07,0,1.2383e-05,-3.4071e-07,0,1.9801e-07,-5.5575e-09,0,0.25,0.54741,0.0089482,90734,1,0.126,0.126,0.2,0.1
10000,0.016225,2.3765e-13,0.31173,1.2585e-05,-3.3951e-07,0,1.2386e-05,-3.3402e-07,0,1.9983e-07,-5.4942e-09,0,0.25,0.54673,0.0090158,90639,1,0.127,0.127,0.2,0.1
10000,0.016365,2.3765e-13,0.31222,1.259e-05,-3.3275e-07,0,1.2388e-05,-3.2732e-07,0,2.0165e-07,-5.4309e-09,0,0.25,0.54604,0.0090834,90544,1,0.128,0.128,0.2,0.1
10000,0.016504,2.3765e-13,0.31271,1.2594e-05,-3.2599e-07,0,1.239e-05,-3.2062e-07,0,2.0347e-07,-5.3676e-09,0,0.25,0.54536,0.009151,90449,1,0.129,0.129,0.2,0.1
10000,0.016644,2.3765e-13,0.3132,1.2598e-05,-3.1922e-07,0,1.2393e-05,-3.1392e-07,0,2.0529e-07,-5.3043e-09,0,0.25,0.54468,0.0092186,90354,1,0.13,0.13,0.2,0.1
10000,0.016785,2.3765e-13,0.31367,1.2602e-05,-3.1251e-07,0,1.2395e-05,-3.0727e-07,0,2.0712e-07,-5.2327e-09,0,0.25,0.54401,0.0092861,90258,1,0.131,0.131,0.2,0.1
10000,0.016925,2.3765e-13,0.31415,1.2606e-05,-3.0579e-07,0,1.2397e-05,-3.0063e-07,0,2.0895e-07,-5.161e-09,0,0.25,0.54335,0.0093537,90162,1,0.132,0.132,0.2,0.1
10000,0.017066,2.3765e-13,0.31462,1.261e-05,-2.9907e-07,0,1.2399e-05,-2.9398e-07,0,2.1079e-07,-5.0894e-09,0,0.25,0.54269,0.0094213,90066,1,0.133,0.133,0.2,0.1
10000,0.017207,2.3765e-13,0.3151,1.2614e-05,-2.9236e-07,0,1.2401e-05,-2.8734e-07,0,2.1262e-07,-5.0177e-09,0,0.25,0.54203,0.0094888,89970,1,0.134,0.134,0.2,0.1
10000,0.017347,2.3765e-13,0.31558,1.2618e-05,-2.8564e-07,0,1.2403e-05,-2.8069e-07,0,2.1445e-07,-4.946e-09,0,0.25,0.54136,0.0095564,89875,1,0.135,0.135,0.2,0.1
10000,0.017489,2.3765e-13,0.31604,1.2621e-05,-2.7902e-07,0,1.2405e-05,-2.7415e-07,0,2.163e-07,-4.8669e-09,0,0.25,0.54072,0.0096239,89778,1,0.136,0.136,0.2,0.1
10000,0.01763,2.3765e-13,0.3165,1.2625e-05,-2.724e-07,0,1.2407e-05,-2.6762e-07,0,2.1814e-07,-4.7879e-09,0,0.25,0.54008,0.0096915,89682,1,0.137,0.137,0.2,0.1
10000,0.017772,2.3765e-13,0.31697,1.2629e-05,-2.6579e-07,0,1.2409e-05,-2.6108e-07,0,2.1999e-07,-4.7088e-09,0,0.25,0.53943,0.009759,89585,1,0.138,0.138,0.2,0.1
10000,0.017913,2.3765e-13,0.31743,1.2633e-05,-2.5917e-07,0,1.2411e-05,-2.5454e-07,0,2.2183e-07,-4.6297e-09,0,0.25,0.53879,0.0098265,89489,1,0.139,0.139,0.2,0.1
10000,0.018055,2.3765e-13,0.31789,1.2636e-05,-2.5255e-07,0,1.2413e-05,-2.48e-07,0,2.2368e-07,-4.5506e-09,0,0.25,0.53815,0.0098941,89392,1,0.14,0.14,0.2,0.1
10000,0.018197,2.3765e-13,0.31834,1.264e-05,-2.4608e-07,0,1.2414e-05,-2.4162e-07,0,2.2554e-07,-4.4653e-09,0,0.25,0.53752,0.0099616,89295,1,0.141,0.141,0.2,0.1
10000,0.018339,2.3765e-13,0.3188,1.2643e-05,-2.3962e-07,0,1.2416e-05,-2.3524e-07,0,2.2739e-07,-4.3799e-09,0,0.25,0.53689,0.010029,89198,1,0.142,0.142,0.2,0.1
10000,0.018481,2.3765e-13,0.31925,1.2647e-05,-2.3315e-07,0,1.2418e-05,-2.2886e-07,0,2.2925e-07,-4.2946e-09,0,0.25,0.53627,0.010097,89101,1,0.143,0.143,0.2,0.1
10000,0.018624,2.3765e-13,0.3197,1.265e-05,-2.2669e-07,0,1.2419e-05,-2.2248e-07,0,2.3111e-07,-4.2092e-09,0,0.25,0.53564,0.010164,89004,1,0.144,0.144,0.2,0.1
10000,0.018766,2.3765e-13,0.32015,1.2654e-05,-2.2022e-07,0,1.2421e-05,-2.161e-07,0,2.3297e-07,-4.1238e-09,0,0.25,0.53502,0.010232,88907,1,0.145,0.145,0.2,0.1
10000,0.018909,2.3765e-13,0.32059,1.2657e-05,-2.1397e-07,0,1.2422e-05,-2.0993e-07,0,2.3484e-07,-4.0336e-09,0,0.25,0.53441,0.010299,88809,1,0.146,0.146,0.2,0.1
10000,0.019052,2.3765e-13,0.32103,1.266e-05,-2.0771e-07,0,1.2424e-05,-2.0377e-07,0,2.3671e-07,-3.9433e-09,0,0.25,0.5338,0.010367,88712,1,0.147,0.147,0.2,0.1
10000,0.019196,2.3765e-13,0.32147,1.2664e-05,-2.0146e-07,0,1.2425e-05,-1.976e-07,0,2.3858e-07,-3.853e-09,0,0.25,0.53319,0.010434,88614,1,0.148,0.148,0.2,0.1
10000,0.019339,2.3765e-13,0.32191,1.2667e-05,-1.952e-07,0,1.2427e-05,-1.9144e-07,0,2.4044e-07,-3.7627e-09,0,0.25,0.53258,0.010502,88516,1,0.149,0.149,0.2,0.1
10000,0.019482,2.3765e-13,0.32235,1.267e-05,-1.8895e-07,0,1.2428e-05,-1.8527e-07,0,2.4231e-07,-3.6725e-09,0,0.25,0.53197,0.010569,88418,1,0.15,0.15,0.2,0.1
10000,0.019626,2.3765e-13,0.32278,1.2673e-05,-1.8298e-07,0,1.2429e-05,-1.794e-07,0,2.4419e-07,-3.5793e-09,0,0.25,0.53138,0.010637,88320,1,0.151,0.151,0.2,0.1
10000,0.01977,2.3765e-13,0.32321,1.2677e-05,-1.7702e-07,0,1.243e-05,-1.7354e-07,0,2.4607e-07,-3.4862e-09,0,0.25,0.53078,0.010704,88222,1,0.152,0.152,0.2,0.1
10000,0.019914,2.3765e-13,0.32364,1.268e-05,-1.7106e-07,0,1.2432e-05,-1.6767e-07,0,2.4796e-07,-3.393e-09,0,0.25,0.53019,0.010772,88123,1,0.153,0.153,0.2,0.1
10000,0.020058,2.3765e-13,0.32407,1.2683e-05,-1.651e-07,0,1.2433e-05,-1.618e-07,0,2.4984e-07,-3.2999e-09,0,0.25,0.52959,0.010839,88025,1,0.154,0.154,0.2,0.1
10000,0.020202,2.3765e-13,0.3245,1.2686e-05,-1.5913e-07,0,1.2434e-05,-1.5593e-07,0,2.5172e-07,-3.2067e-09,0,0.25,0.529,0.010907,87927,1,0.155,0.155,0.2,0.1
10000,0.020347,2.3765e-13,0.32492,1.2689e-05,-1.5364e-07,0,1.2435e-05,-1.5053e-07,0,2.5361e-07,-3.115e-09,0,0.25,0.52842,0.010974,87828,1,0.156,0.156,0.2,0.1
10000,0.020492,2.3765e-13,0.32534,1.2692e-05,-1.4815e-07,0,1.2436e-05,-1.4512e-07,0,2.555e-07,-3.0232e-09,0,0.25,0.52784,0.011042,87729,1,0.157,0.157,0.2,0.1
10000,0.020636,2.3765e-13,0.32576,1.2695e-05,-1.4265e-07,0,1.2437e-05,-1.3972e-07,0,2.5739e-07,-2.9315e-09,0,0.25,0.52726,0.011109,87630,1,0.158,0.158,0.2,0.1
10000,0.020781,2.3765e-13,0.32618,1.2697e-05,-1.3716e-07,0,1.2438e-05,-1.3432e-07,0,2.5928e-07,-2.8397e-09,0,0.25,0.52668,0.011177,87531,1,0.159,0.159,0.2,0.1
10000,0.020926,2.3765e-13,0.3266,1.27e-05,-1.3167e-07,0,1.2439e-05,-1.2892e-07,0,2.6117e-07,-2.7479e-09,0,0.25,0.52611,0.011244,87432,1,0.16,0.16,0.2,0.1
10000,0.021072,2.3765e-13,0.32701,1.2703e-05,-1.2682e-07,0,1.244e-05,-1.2416e-07,0,2.6308e-07,-2.6624e-09,0,0.25,0.52554,0.011312,87333,1,0.161,0.161,0.2,0.1
10000,0.021217,2.3765e-13,0.32742,1.2706e-05,-1.2198e-07,0,1.2441e-05,-1.194e-07,0,2.6498e-07,-2.5768e-09,0,0.25,0.52498,0.011379,87233,1,0.162,0.162,0.2,0.1
10000,0.021363,2.3765e-13,0.32783,1.2709e-05,-1.1713e-07,0,1.2442e-05,-1.1464e-07,0,2.6688e-07,-2.4913e-09,0,0.25,0.52441,0.011447,87133,1,0.163,0.163,0.2,0.1
10000,0.021508,2.3765e-13,0.32824,1.2711e-05,-1.1229e-07,0,1.2443e-05,-1.0988e-07,0,2.6879e-07,-2.4057e-09,0,0.25,0.52385,0.011514,87034,1,0.164,0.164,0.2,0.1
10000,0.021654,2.3765e-13,0.32865,1.2714e-05,-1.0744e-07,0,1.2443e-05,-1.0512e-07,0,2.7069e-07,-2.3202e-09,0,0.25,0.52328,0.011582,86934,1,0.165,0.165,0.2,0.1
10000,0.021801,2.3765e-13,0.32905,1.2717e-05,-1.0328e-07,0,1.2444e-05,-1.0104e-07,0,2.7261e-07,-2.243e-09,0,0.25,0.52273,0.011649,86834,1,0.166,0.166,0.2,0.1
10000,0.021947,2.3765e-13,0.32946,1.272e-05,-9.9125e-08,0,1.2445e-05,-9.6959e-08,0,2.7452e-07,-2.1658e-09,0,0.25,0.52218,0.011716,86734,1,0.167,0.167,0.2,0.1
10000,0.022093,2.3765e-13,0.32986,1.2722e-05,-9.4967e-08,0,1.2446e-05,-9.2878e-08,0,2.7644e-07,-2.0886e-09,0,0.25,0.52163,0.011784,86634,1,0.168,0.168,0.2,0.1
10000,0.02224,2.3765e-13,0.33026,1.2725e-05,-9.0808e-08,0,1.2447e-05,-8.8797e-08,0,2.7836e-07,-2.0114e-09,0,0.25,0.52107,0.011851,86534,1,0.169,0.169,0.2,0.1
10000,0.022386,2.3765e-13,0.33066,1.2728e-05,-8.665e-08,0,1.2448e-05,-8.4716e-08,0,2.8027e-07,-1.9343e-09,0,0.25,0.52052,0.011919,86434,1,0.17,0.17,0.2,0.1
10000,0.022534,2.3765e-13,0.33105,1.273e-05,-8.3216e-08,0,1.2448e-05,-8.1348e-08,0,2.822e-07,-1.8678e-09,0,0.25,0.51998,0.011986,86333,1,0.171,0.171,0.2,0.1
10000,0.022681,2.3765e-13,0.33145,1.2733e-05,-7.9782e-08,0,1.2449e-05,-7.7981e-08,0,2.8413e-07,-1.8014e-09,0,0.25,0.51944,0.012054,86233,1,0.172,0.172,0.2,0.1
10000,0.022828,2.3765e-13,0.33184,1.2736e-05,-7.6348e-08,0,1.245e-05,-7.4613e-08,0,2.8606e-07,-1.7349e-09,0,0.25,0.5189,0.012121,86132,1,0.173,0.173,0.2,0.1
10000,0.022975,2.3765e-13,0.33223,1.2738e-05,-7.2914e-08,0,1.245e-05,-7.1246e-08,0,2.8799e-07,-1.6685e-09,0,0.25,0.51837,0.012189,86032,1,0.174,0.174,0.2,0.1
10000,0.023122,2.3765e-13,0.33263,1.2741e-05,-6.9481e-08,0,1.2451e-05,-6.7879e-08,0,2.8992e-07,-1.602e-09,0,0.25,0.51783,0.012256,85931,1,0.175,0.175,0.2,0.1
10000,0.02327,2.3765e-13,0.33301,1.2743e-05,-6.6875e-08,0,1.2452e-05,-6.5325e-08,0,2.9186e-07,-1.5504e-09,0,0.25,0.5173,0.012324,85830,1,0.176,0.176,0.2,0.1
10000,0.023418,2.3765e-13,0.3334,1.2746e-05,-6.427e-08,0,1.2452e-05,-6.2771e-08,0,2.9379e-07,-1.4987e-09,0,0.25,0.51677,0.012391,85729,1,0.177,0.177,0.2,0.1
10000,0.023566,2.3765e-13,0.33378,1.2748e-05,-6.1664e-08,0,1.2453e-05,-6.0217e-08,0,2.9573e-07,-1.447e-09,0,0.25,0.51624,0.012459,85627,1,0.178,0.178,0.2,0.1
10000,0.023714,2.3765e-13,0.33417,1.2751e-05,-5.9059e-08,0,1.2453e-05,-5.7664e-08,0,2.9767e-07,-1.3953e-09,0,0.25,0.51572,0.012526,85526,1,0.179,0.179,0.2,0.1
10000,0.023862,2.3765e-13,0.33455,1.2753e-05,-5.6453e-08,0,1.2453e-05,-5.511e-08,0,2.996e-07,-1.3436e-09,0,0.25,0.51519,0.012594,85425,1,0.18,0.18,0.2,0.1
10000,0.024011,2.3765e-13,0.33493,1.2755e-05,-5.4755e-08,0,1.2454e-05,-5.3445e-08,0,3.0155e-07,-1.3105e-09,0,0.25,0.51467,0.012661,85323,1,0.181,0.181,0.2,0.1
10000,0.02416,2.3765e-13,0.33531,1.2757e-05,-5.3057e-08,0,1.2454e-05,-5.1779e-08,0,3.0349e-07,-1.2773e-09,0,0.25,0.51416,0.012729,85221,1,0.182,0.182,0.2,0.1
10000,0.024309,2.3765e-13,0.33569,1.2759e-05,-5.1358e-08,0,1.2454e-05,-5.0114e-08,0,3.0543e-07,-1.2441e-09,0,0.25,0.51364,0.012796,85120,1,0.183,0.183,0.2,0.1
10000,0.024458,2.3765e-13,0.33606,1.2761e-05,-4.966e-08,0,1.2454e-05,-4.8449e-08,0,3.0737e-07,-1.2109e-09,0,0.25,0.51312,0.012864,85018,1,0.184,0.184,0.2,0.1
10000,0.024606,2.3765e-13,0.33644,1.2763e-05,-4.7961e-08,0,1.2454e-05,-4.6784e-08,0,3.0931e-07,-1.1778e-09,0,0.25,0.51261,0.012931,84916,1,0.185,0.185,0.2,0.1
10000,0.024756,2.3765e-13,0.33681,1.2765e-05,-4.7239e-08,0,1.2453e-05,-4.6072e-08,0,3.1126e-07,-1.1668e-09,0,0.25,0.5121,0.012999,84814,1,0.186,0.186,0.2,0.1
10000,0.024906,2.3765e-13,0.33718,1.2766e-05,-4.6516e-08,0,1.2453e-05,-4.536e-08,0,3.132e-07,-1.1559e-09,0,0.25,0.5116,0.013066,84712,1,0.187,0.187,0.2,0.1
10000,0.025055,2.3765e-13,0.33755,1.2768e-05,-4.5793e-08,0,1.2453e-05,-4.4648e-08,0,3.1514e-07,-1.145e-09,0,0.25,0.51109,0.013134,84610,1,0.188,0.188,0.2,0.1
10000,0.025205,2.3765e-13,0.33792,1.2769e-05,-4.5071e-08,0,1.2452e-05,-4.3936e-08,0,3.1708e-07,-1.134e-09,0,0.25,0.51059,0.013201,84507,1,0.189,0.189,0.2,0.1
10000,0.025354,2.3765e-13,0.33829,1.2771e-05,-4.4348e-08,0,1.2452e-05,-4.3225e-08,0,3.1903e-07,-1.1231e-09,0,0.25,0.51008,0.013269,84405,1,0.19,0.19,0.2,0.1
10000,0.025505,2.3765e-13,0.33866,1.2772e-05,-4.4723e-08,0,1.2451e-05,-4.3583e-08,0,3.2097e-07,-1.1398e-09,0,0.25,0.50959,0.013336,84302,1,0.191,0.191,0.2,0.1
10000,0.025655,2.3765e-13,0.33902,1.2773e-05,-4.5098e-08,0,1.245e-05,-4.3941e-08,0,3.2291e-07,-1.1565e-09,0,0.25,0.50909,0.013404,84200,1,0.192,0.192,0.2,0.1
10000,0.025806,2.3765e-13,0.33938,1.2774e-05,-4.5472e-08,0,1.2449e-05,-4.4299e-08,0,3.2485e-07,-1.1732e-09,0,0.25,0.5086,0.013471,84097,1,0.193,0.193,0.2,0.1
10000,0.025956,2.3765e-13,0.33975,1.2775e-05,-4.5847e-08,0,1.2448e-05,-4.4657e-08,0,3.268e-07,-1.1898e-09,0,0.25,0.5081,0.013539,83994,1,0.194,0.194,0.2,0.1
10000,0.026106,2.3765e-13,0.34011,1.2776e-05,-4.6222e-08,0,1.2447e-05,-4.5016e-08,0,3.2874e-07,-1.2065e-09,0,0.25,0.50761,0.013607,83892,1,0.195,0.195,0.2,0.1
10000,0.026258,2.3765e-13,0.34047,1.2777e-05,-4.7903e-08,0,1.2446e-05,-4.6644e-08,0,3.3067e-07,-1.2589e-09,0,0.25,0.50712,0.013674,83788,1,0.196,0.196,0.2,0.1
10000,0.026409,2.3765e-13,0.34082,1.2777e-05,-4.9583e-08,0,1.2444e-05,-4.8271e-08,0,3.3261e-07,-1.3113e-09,0,0.25,0.50663,0.013742,83685,1,0.197,0.197,0.2,0.1
10000,0.02656,2.3765e-13,0.34118,1.2777e-05,-5.1263e-08,0,1.2443e-05,-4.9899e-08,0,3.3455e-07,-1.3637e-09,0,0.25,0.50615,0.013809,83582,1,0.198,0.198,0.2,0.1
10000,0.026711,2.3765e-13,0.34154,1.2778e-05,-5.2943e-08,0,1.2441e-05,-5.1527e-08,0,3.3649e-07,-1.4161e-09,0,0.25,0.50566,0.013877,83479,1,0.199,0.199,0.2,0.1
10000,0.026863,2.3765e-13,0.34189,1.2778e-05,-5.4624e-08,0,1.244e-05,-5.3155e-08,0,3.3843e-07,-1.4685e-09,0,0.25,0.50518,0.013945,83376,1,0.2,0.2,0.2,0.1
10000,0.027015,2.3765e-13,0.34225,1.2778e-05,-5.7871e-08,0,1.2438e-05,-5.6304e-08,0,3.4036e-07,-1.5668e-09,0,0.25,0.5047,0.014012,83272,1,0.201,0.201,0.2,0.1
10000,0.027167,2.3765e-13,0.3426,1.2778e-05,-6.1118e-08,0,1.2435e-05,-5.9453e-08,0,3.4229e-07,-1.6651e-09,0,0.25,0.50422,0.01408,83169,1,0.202,0.202,0.2,0.1
10000,0.027319,2.3765e-13,0.34295,1.2777e-05,-6.4365e-08,0,1.2433e-05,-6.2602e-08,0,3.4422e-07,-1.7634e-09,0,0.25,0.50375,0.014148,83065,1,0.203,0.203,0.2,0.1
10000,0.027471,2.3765e-13,0.3433,1.2777e-05,-6.7613e-08,0,1.2431e-05,-6.5751e-08,0,3.4614e-07,-1.8617e-09,0,0.25,0.50327,0.014215,82961,1,0.204,0.204,0.2,0.1
10000,0.027623,2.3765e-13,0.34365,1.2777e-05,-7.086e-08,0,1.2429e-05,-6.89e-08,0,3.4807e-07,-1.96e-09,0,0.25,0.50279,0.014283,82858,1,0.205,0.205,0.2,0.1
10000,0.027776,2.3765e-13,0.34399,1.2776e-05,-7.5957e-08,0,1.2426e-05,-7.3841e-08,0,3.4999e-07,-2.1158e-09,0,0.25,0.50233,0.014351,82754,1,0.206,0.206,0.2,0.1
10000,0.027929,2.3765e-13,0.34434,1.2774e-05,-8.1054e-08,0,1.2422e-05,-7.8782e-08,0,3.519e-07,-2.2717e-09,0,0.25,0.50186,0.014418,82650,1,0.207,0.207,0.2,0.1
10000,0.028082,2.3765e-13,0.34469,1.2773e-05,-8.6151e-08,0,1.2419e-05,-8.3723e-08,0,3.5382e-07,-2.4275e-09,0,0.25,0.50139,0.014486,82546,1,0.208,0.208,0.2,0.1
10000,0.028235,2.3765e-13,0.34503,1.2772e-05,-9.1248e-08,0,1.2416e-05,-8.8664e-08,0,3.5573e-07,-2.5834e-09,0,0.25,0.50092,0.014554,82442,1,0.209,0.209,0.2,0.1
10000,0.028388,2.3765e-13,0.34538,1.2771e-05,-9.6345e-08,0,1.2413e-05,-9.3606e-08,0,3.5765e-07,-2.7393e-09,0,0.25,0.50045,0.014622,82338,1,0.21,0.21,0.2,0.1
10000,0.028542,2.3765e-13,0.34572,1.2768e-05,-1.036e-07,0,1.2409e-05,-1.0064e-07,0,3.5954e-07,-2.9661e-09,0,0.25,0.49999,0.014689,82234,1,0.211,0.211,0.2,0.1
10000,0.028696,2.3765e-13,0.34606,1.2766e-05,-1.1086e-07,0,1.2405e-05,-1.0767e-07,0,3.6143e-07,-3.1929e-09,0,0.25,0.49953,0.014757,82129,1,0.212,0.212,0.2,0.1
10000,0.02885,2.3765e-13,0.3464,1.2764e-05,-1.1812e-07,0,1.24e-05,-1.147e-07,0,3.6332e-07,-3.4197e-09,0,0.25,0.49907,0.014825,82025,1,0.213,0.213,0.2,0.1
10000,0.029004,2.3765e-13,0.34673,1.2761e-05,-1.2537e-07,0,1.2396e-05,-1.2173e-07,0,3.6521e-07,-3.6465e-09,0,0.25,0.49861,0.014893,81921,1,0.214,0.214,0.2,0.1
10000,0.029158,2.3765e-13,0.34707,1.2759e-05,-1.3263e-07,0,1.2392e-05,-1.2876e-07,0,3.6711e-07,-3.8734e-09,0,0.25,0.49815,0.014961,81817,1,0.215,0.215,0.2,0.1
10000,0.029313,2.3765e-13,0.34741,1.2755e-05,-1.424e-07,0,1.2386e-05,-1.3821e-07,0,3.6897e-07,-4.1867e-09,0,0.25,0.4977,0.015029,81712,1,0.216,0.216,0.2,0.1
10000,0.029468,2.3765e-13,0.34774,1.2751e-05,-1.5216e-07,0,1.2381e-05,-1.4766e-07,0,3.7082e-07,-4.5e-09,0,0.25,0.49725,0.015097,81607,1,0.217,0.217,0.2,0.1
10000,0.029623,2.3765e-13,0.34808,1.2748e-05,-1.6193e-07,0,1.2375e-05,-1.5711e-07,0,3.7268e-07,-4.8133e-09,0,0.25,0.4968,0.015165,81503,1,0.218,0.218,0.2,0.1
10000,0.029778,2.3765e-13,0.34841,1.2744e-05,-1.7169e-07,0,1.2369e-05,-1.6657e-07,0,3.7454e-07,-5.1266e-09,0,0.25,0.49634,0.015233,81398,1,0.219,0.219,0.2,0.1
10000,0.029933,2.3765e-13,0.34875,1.274e-05,-1.8146e-07,0,1.2364e-05,-1.7602e-07,0,3.764e-07,-5.4399e-09,0,0.25,0.49589,0.015301,81294,1,0.22,0.22,0.2,0.1
10000,0.030089,2.3765e-13,0.34908,1.2735e-05,-1.9411e-07,0,1.2357e-05,-1.8825e-07,0,3.7822e-07,-5.8574e-09,0,0.25,0.49545,0.015369,81189,1,0.221,0.221,0.2,0.1
10000,0.030245,2.3765e-13,0.34941,1.2729e-05,-2.0676e-07,0,1.2349e-05,-2.0049e-07,0,3.8003e-07,-6.2749e-09,0,0.25,0.495,0.015437,81084,1,0.222,0.222,0.2,0.1
10000,0.030401,2.3765e-13,0.34974,1.2724e-05,-2.1942e-07,0,1.2342e-05,-2.1272e-07,0,3.8185e-07,-6.6923e-09,0,0.25,0.49455,0.015505,80979,1,0.223,0.223,0.2,0.1
10000,0.030557,2.3765e-13,0.35007,1.2718e-05,-2.3207e-07,0,1.2335e-05,-2.2496e-07,0,3.8366e-07,-7.1098e-09,0,0.25,0.49411,0.015574,80875,1,0.224,0.224,0.2,0.1
10000,0.030713,2.3765e-13,0.3504,1.2713e-05,-2.4472e-07,0,1.2327e-05,-2.3719e-07,0,3.8548e-07,-7.5272e-09,0,0.25,0.49366,0.015642,80770,1,0.225,0.225,0.2,0.1
10000,0.03087,2.3765e-13,0.35073,1.2705e-05,-2.6061e-07,0,1.2318e-05,-2.5255e-07,0,3.8723e-07,-8.0671e-09,0,0.25,0.49322,0.01571,80665,1,0.226,0.226,0.2,0.1
10000,0.031028,2.3765e-13,0.35105,1.2697e-05,-2.7651e-07,0,1.2308e-05,-2.679e-07,0,3.8898e-07,-8.6069e-09,0,0.25,0.49278,0.015779,80560,1,0.227,0.227,0.2,0.1
10000,0.031185,2.3765e-13,0.35138,1.269e-05,-2.924e-07,0,1.2299e-05,-2.8326e-07,0,3.9073e-07,-9.1467e-09,0,0.25,0.49235,0.015847,80455,1,0.228,0.228,0.2,0.1
10000,0.031342,2.3765e-13,0.3517,1.2682e-05,-3.083e-07,0,1.229e-05,-2.9861e-07,0,3.9248e-07,-9.6865e-09,0,0.25,0.49191,0.015916,80350,1,0.229,0.229,0.2,0.1
10000,0.0315,2.3765e-13,0.35203,1.2674e-05,-3.2419e-07,0,1.228e-05,-3.1396e-07,0,3.9424e-07,-1.0226e-08,0,0.25,0.49147,0.015984,80245,1,0.23,0.23,0.2,0.1
10000,0.031658,2.3765e-13,0.35235,1.2664e-05,-3.4377e-07,0,1.2268e-05,-3.3286e-07,0,3.959e-07,-1.0911e-08,0,0.25,0.49103,0.016053,80140,1,0.231,0.231,0.2,0.1
10000,0.031817,2.3765e-13,0.35267,1.2653e-05,-3.6336e-07,0,1.2256e-05,-3.5176e-07,0,3.9757e-07,-1.1596e-08,0,0.25,0.4906,0.016122,80035,1,0.232,0.232,0.2,0.1
10000,0.031976,2.3765e-13,0.353,1.2643e-05,-3.8294e-07,0,1.2243e-05,-3.7066e-07,0,3.9923e-07,-1.2281e-08,0,0.25,0.49017,0.016191,79931,1,0.233,0.233,0.2,0.1
10000,0.032135,2.3765e-13,0.35332,1.2632e-05,-4.0252e-07,0,1.2231e-05,-3.8956e-07,0,4.009e-07,-1.2965e-08,0,0.25,0.48973,0.016259,79826,1,0.234,0.234,0.2,0.1
10000,0.032293,2.3765e-13,0.35364,1.2622e-05,-4.2211e-07,0,1.2219e-05,-4.0846e-07,0,4.0256e-07,-1.365e-08,0,0.25,0.4893,0.016328,79721,1,0.235,0.235,0.2,0.1
10000,0.032454,2.3765e-13,0.35396,1.2607e-05,-4.4606e-07,0,1.2203e-05,-4.3155e-07,0,4.041e-07,-1.4512e-08,0,0.25,0.48887,0.016397,79616,1,0.236,0.236,0.2,0.1
10000,0.032614,2.3765e-13,0.35428,1.2593e-05,-4.7002e-07,0,1.2187e-05,-4.5465e-07,0,4.0565e-07,-1.5374e-08,0,0.25,0.48844,0.016466,79511,1,0.237,0.237,0.2,0.1
10000,0.032775,2.3765e-13,0.3546,1.2579e-05,-4.9398e-07,0,1.2171e-05,-4.7774e-07,0,4.0719e-07,-1.6236e-08,0,0.25,0.48801,0.016536,79406,1,0.238,0.238,0.2,0.1
10000,0.032935,2.3765e-13,0.35492,1.2564e-05,-5.1793e-07,0,1.2155e-05,-5.0084e-07,0,4.0873e-07,-1.7097e-08,0,0.25,0.48758,0.016605,79302,1,0.239,0.239,0.2,0.1
10000,0.033096,2.3765e-13,0.35524,1.255e-05,-5.4189e-07,0,1.214e-05,-5.2393e-07,0,4.1028e-07,-1.7959e-08,0,0.25,0.48715,0.016674,79197,1,0.24,0.24,0.2,0.1
10000,0.033258,2.3765e-13,0.35555,1.2531e-05,-5.7096e-07,0,1.2119e-05,-5.5192e-07,0,4.1166e-07,-1.9035e-08,0,0.25,0.48673,0.016744,79092,1,0.241,0.241,0.2,0.1
