Time,"Fb","K","Sb","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","eps","kra","krb","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10000,0.010366,2.3774e-13,0.28723,1.2348e-05,-5.6168e-07,0,1.2221e-05,-5.5586e-07,0,1.2675e-07,-5.8196e-09,0,0.25,0.58127,0.0060869,92869,1,0.087,0.087,0.2,0.1
10000,0.010496,2.3779e-13,0.28788,1.2357e-05,-5.5875e-07,0,1.2229e-05,-5.5289e-07,0,1.2846e-07,-5.8621e-09,0,0.25,0.58033,0.0061546,92780,1,0.088,0.088,0.2,0.1
10000,0.010627,2.3784e-13,0.28854,1.2367e-05,-5.5582e-07,0,1.2236e-05,-5.4992e-07,0,1.3017e-07,-5.9046e-09,0,0.25,0.5794,0.0062223,92692,1,0.089,0.089,0.2,0.1
10000,0.010758,2.3789e-13,0.2892,1.2376e-05,-5.5289e-07,0,1.2244e-05,-5.4695e-07,0,1.3188e-07,-5.9471e-09,0,0.25,0.57846,0.00629,92603,1,0.09,0.09,0.2,0.1
10000,0.01089,2.3789e-13,0.28983,1.2384e-05,-5.4902e-07,0,1.225e-05,-5.4305e-07,0,1.336e-07,-5.9755e-09,0,0.25,0.57756,0.0063576,92514,1,0.091,0.091,0.2,0.1
10000,0.011021,2.3789e-13,0.29046,1.2392e-05,-5.4515e-07,0,1.2256e-05,-5.3915e-07,0,1.3532e-07,-6.0039e-09,0,0.25,0.57667,0.0064252,92425,1,0.092,0.092,0.2,0.1
10000,0.011153,2.3789e-13,0.29109,1.24e-05,-5.4129e-07,0,1.2263e-05,-5.3525e-07,0,1.3704e-07,-6.0322e-09,0,0.25,0.57577,0.0064929,92335,1,0.093,0.093,0.2,0.1
10000,0.011285,2.3789e-13,0.29172,1.2408e-05,-5.3742e-07,0,1.2269e-05,-5.3136e-07,0,1.3876e-07,-6.0606e-09,0,0.25,0.57488,0.0065605,92246,1,0.094,0.094,0.2,0.1
10000,0.011417,2.3789e-13,0.29235,1.2416e-05,-5.3355e-07,0,1.2275e-05,-5.2746e-07,0,1.4048e-07,-6.089e-09,0,0.25,0.57398,0.0066281,92157,1,0.095,0.095,0.2,0.1
10000,0.01155,2.3784e-13,0.29296,1.2423e-05,-5.2858e-07,0,1.228e-05,-5.2248e-07,0,1.4221e-07,-6.0996e-09,0,0.25,0.57312,0.0066956,92066,1,0.096,0.096,0.2,0.1
10000,0.011682,2.3779e-13,0.29356,1.2429e-05,-5.2362e-07,0,1.2285e-05,-5.1751e-07,0,1.4393e-07,-6.1102e-09,0,0.25,0.57227,0.0067631,91976,1,0.097,0.097,0.2,0.1
10000,0.011815,2.3774e-13,0.29417,1.2436e-05,-5.1865e-07,0,1.229e-05,-5.1253e-07,0,1.4566e-07,-6.1208e-09,0,0.25,0.57141,0.0068307,91886,1,0.098,0.098,0.2,0.1
10000,0.011948,2.377e-13,0.29478,1.2443e-05,-5.1369e-07,0,1.2296e-05,-5.0756e-07,0,1.4739e-07,-6.1313e-09,0,0.25,0.57055,0.0068982,91796,1,0.099,0.099,0.2,0.1
10000,0.012081,2.3765e-13,0.29538,1.245e-05,-5.0872e-07,0,1.2301e-05,-5.0258e-07,0,1.4912e-07,-6.1419e-09,0,0.25,0.56969,0.0069657,91705,1,0.1,0.1,0.2,0.1
10000,0.012214,2.3765e-13,0.29597,1.2456e-05,-5.0303e-07,0,1.2305e-05,-4.9689e-07,0,1.5085e-07,-6.1372e-09,0,0.25,0.56886,0.0070332,91614,1,0.101,0.101,0.2,0.1
10000,0.012348,2.3765e-13,0.29655,1.2462e-05,-4.9733e-07,0,1.2309e-05,-4.912e-07,0,1.5259e-07,-6.1324e-09,0,0.25,0.56804,0.0071007,91523,1,0.102,0.102,0.2,0.1
10000,0.012482,2.3765e-13,0.29714,1.2468e-05,-4.9164e-07,0,1.2313e-05,-4.8551e-07,0,1.5433e-07,-6.1277e-09,0,0.25,0.56721,0.0071682,91432,1,0.103,0.103,0.2,0.1
10000,0.012616,2.3765e-13,0.29772,1.2474e-05,-4.8594e-07,0,1.2318e-05,-4.7982e-07,0,1.5607e-07,-6.123e-09,0,0.25,0.56639,0.0072357,91341,1,0.104,0.104,0.2,0.1
10000,0.012749,2.3765e-13,0.2983,1.248e-05,-4.8025e-07,0,1.2322e-05,-4.7413e-07,0,1.5781e-07,-6.1182e-09,0,0.25,0.56556,0.0073031,91249,1,0.105,0.105,0.2,0.1
10000,0.012884,2.3765e-13,0.29887,1.2485e-05,-4.7408e-07,0,1.2326e-05,-4.6798e-07,0,1.5956e-07,-6.1e-09,0,0.25,0.56477,0.0073706,91157,1,0.106,0.106,0.2,0.1
10000,0.013019,2.3765e-13,0.29943,1.2491e-05,-4.6791e-07,0,1.2329e-05,-4.6183e-07,0,1.6132e-07,-6.0817e-09,0,0.25,0.56397,0.007438,91065,1,0.107,0.107,0.2,0.1
10000,0.013154,2.3765e-13,0.29999,1.2496e-05,-4.6174e-07,0,1.2333e-05,-4.5568e-07,0,1.6307e-07,-6.0634e-09,0,0.25,0.56318,0.0075054,90973,1,0.108,0.108,0.2,0.1
10000,0.013288,2.3765e-13,0.30056,1.2502e-05,-4.5558e-07,0,1.2337e-05,-4.4953e-07,0,1.6482e-07,-6.0452e-09,0,0.25,0.56239,0.0075729,90881,1,0.109,0.109,0.2,0.1
10000,0.013423,2.3765e-13,0.30112,1.2507e-05,-4.4941e-07,0,1.2341e-05,-4.4338e-07,0,1.6657e-07,-6.0269e-09,0,0.25,0.56159,0.0076403,90789,1,0.11,0.11,0.2,0.1
10000,0.013559,2.3765e-13,0.30167,1.2512e-05,-4.429e-07,0,1.2344e-05,-4.369e-07,0,1.6834e-07,-5.996e-09,0,0.25,0.56082,0.0077077,90697,1,0.111,0.111,0.2,0.1
10000,0.013695,2.3765e-13,0.30221,1.2517e-05,-4.3638e-07,0,1.2347e-05,-4.3042e-07,0,1.701e-07,-5.965e-09,0,0.25,0.56006,0.0077751,90604,1,0.112,0.112,0.2,0.1
10000,0.01383,2.3765e-13,0.30276,1.2522e-05,-4.2987e-07,0,1.235e-05,-4.2394e-07,0,1.7187e-07,-5.934e-09,0,0.25,0.55929,0.0078425,90511,1,0.113,0.113,0.2,0.1
10000,0.013966,2.3765e-13,0.3033,1.2527e-05,-4.2336e-07,0,1.2354e-05,-4.1746e-07,0,1.7364e-07,-5.903e-09,0,0.25,0.55853,0.0079098,90418,1,0.114,0.114,0.2,0.1
10000,0.014102,2.3765e-13,0.30385,1.2532e-05,-4.1685e-07,0,1.2357e-05,-4.1098e-07,0,1.754e-07,-5.872e-09,0,0.25,0.55776,0.0079772,90326,1,0.115,0.115,0.2,0.1
10000,0.014238,2.3765e-13,0.30437,1.2537e-05,-4.1015e-07,0,1.236e-05,-4.0432e-07,0,1.7718e-07,-5.8299e-09,0,0.25,0.55702,0.0080446,90232,1,0.116,0.116,0.2,0.1
10000,0.014375,2.3765e-13,0.3049,1.2542e-05,-4.0345e-07,0,1.2363e-05,-3.9766e-07,0,1.7896e-07,-5.7877e-09,0,0.25,0.55628,0.0081119,90139,1,0.117,0.117,0.2,0.1
10000,0.014512,2.3765e-13,0.30543,1.2546e-05,-3.9675e-07,0,1.2366e-05,-3.9101e-07,0,1.8074e-07,-5.7456e-09,0,0.25,0.55554,0.0081793,90045,1,0.118,0.118,0.2,0.1
