sw,sg,sw_inj,sg_inj,oil_bank,fg_inj
0.26666666666666666,0.2,0.4,0.6,False,0.00235244
0.26666666666666666,0.2,0.45,0.55,False,0.000275913
0.26666666666666666,0.2,0.5,0.5,False,2.55451e-05
0.26666666666666666,0.16666666666666666,0.15,0.85,False,0.999782
0.26666666666666666,0.16666666666666666,0.2,0.8,False,0.999736
0.26666666666666666,0.16666666666666666,0.25,0.75,False,0.0766271
0.26666666666666666,0.16666666666666666,0.3,0.7,False,0.021886
0.26666666666666666,0.16666666666666666,0.35,0.65,False,0.00677039
0.26666666666666666,0.16666666666666666,0.4,0.6,False,0.00230241
0.26666666666666666,0.16666666666666666,0.45,0.55,False,0.0001593
0.26666666666666666,0.16666666666666666,0.5,0.5,False,1.12848e-05
0.26666666666666666,0.13333333333333333,0.15,0.85,False,0.999781
0.26666666666666666,0.13333333333333333,0.2,0.8,False,0.999735
0.26666666666666666,0.13333333333333333,0.25,0.75,False,0.0766269
0.26666666666666666,0.13333333333333333,0.3,0.7,False,0.021885
0.26666666666666666,0.13333333333333333,0.35,0.65,False,0.00676455
0.26666666666666666,0.13333333333333333,0.4,0.6,False,0.00222884
0.26666666666666666,0.13333333333333333,0.45,0.55,False,8.31294e-05
0.26666666666666666,0.13333333333333333,0.5,0.5,False,4.43663e-06
0.26666666666666666,0.1,0.15,0.85,False,0.99978
0.26666666666666666,0.1,0.2,0.8,False,0.999734
0.26666666666666666,0.1,0.25,0.75,False,0.0766267
0.26666666666666666,0.1,0.3,0.7,False,0.0218839
0.26666666666666666,0.1,0.35,0.65,False,0.00675819
0.26666666666666666,0.1,0.4,0.6,False,0.00211607
0.26666666666666666,0.1,0.45,0.55,False,3.97608e-05
0.26666666666666666,0.1,0.5,0.5,False,1.58328e-06
0.26666666666666666,0.06666666666666667,0.15,0.85,False,0.999779
0.26666666666666666,0.06666666666666667,0.2,0.8,False,0.999733
0.26666666666666666,0.06666666666666667,0.25,0.75,False,0.0766264
0.26666666666666666,0.06666666666666667,0.3,0.7,False,0.0218828
0.26666666666666666,0.06666666666666667,0.35,0.65,False,0.00675124
0.26666666666666666,0.06666666666666667,0.4,0.6,False,0.00193993
0.26666666666666666,0.06666666666666667,0.45,0.55,False,1.74745e-05
0.26666666666666666,0.06666666666666667,0.5,0.5,False,4.72854e-07
0.26666666666666666,0.03333333333333333,0.15,0.85,False,0.999779
0.26666666666666666,0.03333333333333333,0.2,0.8,False,0.999733
0.26666666666666666,0.03333333333333333,0.25,0.75,False,0.0766262
0.26666666666666666,0.03333333333333333,0.3,0.7,False,0.0218817
0.26666666666666666,0.03333333333333333,0.35,0.65,False,0.00674365
0.26666666666666666,0.03333333333333333,0.4,0.6,False,0.00167333
