TimeStep,qw_inj,qg_inj,qw_prod,qg_prod,qo_prod
1.65e+07,0,0.00295503,0.00246253,5.2145e-11,0.000492505
1.66e+07,0,0.00295503,0.00246253,5.21536e-11,0.000492505
1.67e+07,0,0.00295503,0.00246253,5.21623e-11,0.000492505
1.68e+07,0,0.00295503,0.00246253,5.2171e-11,0.000492505
1.69e+07,0,0.00295503,0.00246253,5.21799e-11,0.000492505
1.7e+07,0,0.00295503,0.00246253,5.21889e-11,0.000492505
1.71e+07,0,0.00295503,0.00246253,5.2198e-11,0.000492505
1.72e+07,0,0.00295503,0.00246253,5.22072e-11,0.000492505
1.73e+07,0,0.00295503,0.00246253,5.22165e-11,0.000492505
1.74e+07,0,0.00295503,0.00246253,5.22259e-11,0.000492505
1.75e+07,0,0.00295503,0.00246253,5.22355e-11,0.000492505
1.76e+07,0,0.00295503,0.00246253,5.22451e-11,0.000492505
1.77e+07,0,0.00295503,0.00246253,5.22549e-11,0.000492505
1.78e+07,0,0.00295503,0.00246253,5.22648e-11,0.000492505
1.79e+07,0,0.00295503,0.00246253,5.22748e-11,0.000492505
1.8e+07,0,0.00295503,0.00246253,5.2285e-11,0.000492505
1.81e+07,0,0.00295503,0.00246253,5.22951e-11,0.000492505
1.82e+07,0,0.00295503,0.00246253,5.23055e-11,0.000492505
1.83e+07,0,0.00295503,0.00246253,5.2316e-11,0.000492505
1.84e+07,0,0.00295503,0.00246253,5.23267e-11,0.000492505
1.85e+07,0,0.00295503,0.00246253,5.23374e-11,0.000492505
1.86e+07,0,0.00295503,0.00246253,5.23484e-11,0.000492505
1.87e+07,0,0.00295503,0.00246253,5.23594e-11,0.000492505
1.88e+07,0,0.00295503,0.00246253,5.23707e-11,0.000492505
1.89e+07,0,0.00295503,0.00246253,5.2382e-11,0.000492505
1.9e+07,0,0.00295503,0.00246253,5.23935e-11,0.000492505
1.91e+07,0,0.00295503,0.00246253,5.24052e-11,0.000492505
1.92e+07,0,0.00295503,0.00246253,5.2417e-11,0.000492505
1.93e+07,0,0.00295503,0.00246253,5.24289e-11,0.000492505
1.94e+07,0,0.00295503,0.00246253,5.2441e-11,0.000492505
1.95e+07,0,0.00295503,0.00246253,5.24533e-11,0.000492505
1.96e+07,0,0.00295503,0.00246253,5.24657e-11,0.000492505
1.97e+07,0,0.00295503,0.00246253,5.24783e-11,0.000492505
1.98e+07,0,0.00295503,0.00246253,5.24911e-11,0.000492505
1.99e+07,0,0.00295503,0.00246253,5.2504e-11,0.000492505
2e+07,0,0.00295503,0.00246253,5.25172e-11,0.000492505
2.01e+07,0,0.00295503,0.00246253,5.25304e-11,0.000492505
2.02e+07,0,0.00295503,0.00246253,5.25439e-11,0.000492505
2.03e+07,0,0.00295503,0.00246253,5.25576e-11,0.000492505
2.04e+07,0,0.00295503,0.00246253,5.25714e-11,0.000492505
2.05e+07,0,0.00295503,0.00246253,5.25854e-11,0.000492505
2.06e+07,0,0.00295503,0.00246253,5.25997e-11,0.000492505
2.07e+07,0,0.00295503,0.00246253,5.26141e-11,0.000492505
2.08e+07,0,0.00295503,0.00246253,5.26287e-11,0.000492505
2.09e+07,0,0.00295503,0.00246253,5.26435e-11,0.000492505
2.1e+07,0,0.00295503,0.00246253,5.26585e-11,0.000492505
2.11e+07,0,0.00295503,0.00246253,5.26738e-11,0.000492505
2.12e+07,0,0.00295503,0.00246253,5.26892e-11,0.000492505
2.13e+07,0,0.00295503,0.00246253,5.27049e-11,0.000492505
2.14e+07,0,0.00295503,0.00246253,5.27208e-11,0.000492505
2.15e+07,0,0.00295503,0.00246253,5.27369e-11,0.000492505
2.16e+07,0,0.00295503,0.00246253,5.27532e-11,0.000492505
2.17e+07,0,0.00295503,0.00246253,5.27698e-11,0.000492505
2.18e+07,0,0.00295503,0.00246253,5.27866e-11,0.000492505
2.19e+07,0,0.00295503,0.00246253,5.28037e-11,0.000492505
2.2e+07,0,0.00295503,0.00246253,5.2821e-11,0.000492505
2.21e+07,0,0.00295503,0.00246253,5.28385e-11,0.000492505
2.22e+07,0,0.00295503,0.00246253,5.28563e-11,0.000492505
2.23e+07,0,0.00295503,0.00246253,5.28744e-11,0.000492505
2.24e+07,0,0.00295503,0.00246253,5.28928e-11,0.000492505
2.25e+07,0,0.00295503,0.00246253,5.29114e-11,0.000492505
2.26e+07,0,0.00295503,0.00246253,5.29303e-11,0.000492505
2.27e+07,0,0.00295503,0.00246253,5.29494e-11,0.000492505
2.28e+07,0,0.00295503,0.00246253,5.29689e-11,0.000492505
2.29e+07,0,0.00295503,0.00246253,5.29886e-11,0.000492505
2.3e+07,0,0.00295503,0.00246253,5.30087e-11,0.000492505
2.31e+07,0,0.00295503,0.00246253,5.3029e-11,0.000492505
2.32e+07,0,0.00295503,0.00246253,5.30497e-11,0.000492505
2.33e+07,0,0.00295503,0.00246253,5.30707e-11,0.000492505
2.34e+07,0,0.00295503,0.00246253,5.3092e-11,0.000492505
2.35e+07,0,0.00295503,0.00246253,5.31136e-11,0.000492505
2.36e+07,0,0.00295503,0.00246253,5.31355e-11,0.000492505
2.37e+07,0,0.00295503,0.00246253,5.31578e-11,0.000492505
2.38e+07,0,0.00295503,0.00246253,5.31805e-11,0.000492505
2.39e+07,0,0.00295503,0.00246253,5.32035e-11,0.000492505
2.4e+07,0,0.00295503,0.00246253,5.32268e-11,0.000492505
2.41e+07,0,0.00295503,0.00246253,5.32506e-11,0.000492505
2.42e+07,0,0.00295503,0.00246253,5.32747e-11,0.000492505
2.43e+07,0,0.00295503,0.00246253,5.32992e-11,0.000492505
2.44e+07,0,0.00295503,0.00246253,5.3324e-11,0.000492505
2.45e+07,0,0.00295503,0.00246253,5.33493e-11,0.000492505
2.46e+07,0,0.00295503,0.00246253,5.3375e-11,0.000492505
2.47e+07,0,0.00295503,0.00246253,5.34011e-11,0.000492505
2.48e+07,0,0.00295503,0.00246253,5.34276e-11,0.000492505
2.49e+07,0,0.00295503,0.00246253,5.34546e-11,0.000492505
2.5e+07,0,0.00295503,0.00246253,5.3482e-11,0.000492505
