701,1.09642e-12,1.43919,0.475
702,1.10047e-12,1.47973,0.475
703,1.10453e-12,1.52027,0.475
704,1.10858e-12,1.56081,0.475
705,1.11264e-12,1.60135,0.475
706,1.11669e-12,1.64189,0.475
707,1.12074e-12,1.68243,0.475
708,1.1248e-12,1.72297,0.475
709,1.12885e-12,1.76351,0.475
710,1.13291e-12,1.80405,0.475
711,1.13696e-12,1.84459,0.475
712,1.14101e-12,1.88514,0.475
713,1.14507e-12,1.92568,0.475
714,1.14912e-12,1.96622,0.475
715,1.15318e-12,2.00676,0.475
716,1.15723e-12,2.0473,0.475
717,1.16128e-12,2.08784,0.475
718,1.16534e-12,2.12838,0.475
719,1.16939e-12,2.16892,0.475
720,1.17345e-12,2.20946,0.475
721,1.1775e-12,2.25,0.475
722,1.18155e-12,2.29054,0.475
723,1.18561e-12,2.33108,0.475
724,1.18966e-12,2.37162,0.475
725,1.19372e-12,2.41216,0.475
726,1.19777e-12,2.4527,0.475
727,1.20182e-12,2.49324,0.475
728,1.20588e-12,2.53378,0.475
729,1.20993e-12,2.57432,0.475
730,1.21399e-12,2.61486,0.475
731,1.21804e-12,2.65541,0.475
732,1.22209e-12,2.69595,0.475
733,1.22615e-12,2.73649,0.475
734,1.2302e-12,2.77703,0.475
735,1.23426e-12,2.81757,0.475
